coordinates,elevation
"(36.5884922, -105.4606769)",3137.48
"(36.58854927, -105.46072258)",3136.60
"(36.58860635, -105.46076825)",3135.84
"(36.58866342, -105.46081392)",3135.20
"(36.5887205, -105.4608596)",3134.50
"(36.58877757, -105.46090527)",3133.69
"(36.58883465, -105.46095095)",3132.63
"(36.58889172, -105.46099663)",3131.26
"(36.5889488, -105.4610423)",3129.89
"(36.58905217, -105.46112528)",3127.62
"(36.58915555, -105.46120825)",3125.38
"(36.58925892, -105.46129122)",3123.49
"(36.5893623, -105.4613742)",3122.72
"(36.58944414, -105.46140907)",3122.58
"(36.58952598, -105.46144395)",3123.13
"(36.58960781, -105.46147883)",3122.80
"(36.58968965, -105.4615137)",3122.34
"(36.58977149, -105.46154857)",3120.50
"(36.58985332, -105.46158345)",3117.24
"(36.58993516, -105.46161833)",3114.49
"(36.590017, -105.4616532)",3110.98
"(36.59009667, -105.4616532)",3108.43
"(36.59017635, -105.4616532)",3105.39
"(36.59025603, -105.4616532)",3101.94
"(36.5903357, -105.4616532)",3098.15
"(36.59041537, -105.4616532)",3094.26
"(36.59049505, -105.4616532)",3090.51
"(36.59057472, -105.4616532)",3086.94
"(36.5906544, -105.4616532)",3083.35
"(36.59073625, -105.46161027)",3079.61
"(36.5908181, -105.46156735)",3074.67
"(36.59089995, -105.46152442)",3069.45
"(36.5909818, -105.4614815)",3066.17
"(36.59095933, -105.4613256)",3064.13
"(36.59093685, -105.4611697)",3061.99
"(36.59091438, -105.4610138)",3060.44
"(36.5908919, -105.4608579)",3059.63
"(36.5794291, -105.4564497)",3433.94
"(36.57953572, -105.45646981)",3430.34
"(36.57964235, -105.45648992)",3426.58
"(36.57974898, -105.45651004)",3422.65
"(36.5798556, -105.45653015)",3418.68
"(36.57996223, -105.45655026)",3414.85
"(36.58006885, -105.45657037)",3411.40
"(36.58017548, -105.45659049)",3408.30
"(36.5802821, -105.4566106)",3405.33
"(36.58035962, -105.45667765)",3402.96
"(36.58043715, -105.4567447)",3400.48
"(36.58051467, -105.45681175)",3397.93
"(36.5805922, -105.4568788)",3395.40
"(36.58065035, -105.45692976)",3393.63
"(36.5807085, -105.45698072)",3391.84
"(36.58076665, -105.45703169)",3390.24
"(36.5808248, -105.45708265)",3388.72
"(36.58088295, -105.45713361)",3387.30
"(36.5809411, -105.45718457)",3386.14
"(36.58099925, -105.45723554)",3385.14
"(36.5810574, -105.4572865)",3384.26
"(36.58112417, -105.4573348)",3383.45
"(36.58119095, -105.4573831)",3382.36
"(36.58125773, -105.4574314)",3380.95
"(36.5813245, -105.4574797)",3378.87
"(36.58140204, -105.4575092)",3376.79
"(36.58147958, -105.4575387)",3374.66
"(36.58155711, -105.4575682)",3372.73
"(36.58163465, -105.4575977)",3370.60
"(36.58171219, -105.4576272)",3368.35
"(36.58178973, -105.4576567)",3366.04
"(36.58186726, -105.4576862)",3363.75
"(36.5819448, -105.4577157)",3362.15
"(36.58203419, -105.45773314)",3361.45
"(36.58212358, -105.45775057)",3360.72
"(36.58221296, -105.45776801)",3358.87
"(36.58230235, -105.45778545)",3355.47
"(36.58239174, -105.45780289)",3351.72
"(36.58248113, -105.45782033)",3346.61
"(36.58257051, -105.45783776)",3341.03
"(36.5826599, -105.4578552)",3336.94
"(36.58273124, -105.45788841)",3334.51
"(36.58280258, -105.45792162)",3332.06
"(36.58287391, -105.45795484)",3329.83
"(36.58294525, -105.45798805)",3327.61
"(36.58301659, -105.45802126)",3325.57
"(36.58308793, -105.45805447)",3323.88
"(36.58315926, -105.45808769)",3321.61
"(36.5832306, -105.4581209)",3319.59
"(36.5862748, -105.4583779)",3204.28
"(36.58633595, -105.45846985)",3203.49
"(36.5863971, -105.4585618)",3202.91
"(36.58645825, -105.45865375)",3201.87
"(36.5865194, -105.4587457)",3200.23
"(36.5865711, -105.4588637)",3197.84
"(36.5866228, -105.4589817)",3195.52
"(36.5866745, -105.4590997)",3194.02
"(36.5867262, -105.4592177)",3192.76
"(36.58680589, -105.4592566)",3191.07
"(36.58688557, -105.4592955)",3189.88
"(36.58696526, -105.4593344)",3187.98
"(36.58704495, -105.4593733)",3185.78
"(36.58712464, -105.4594122)",3183.66
"(36.58720433, -105.4594511)",3181.80
"(36.58728401, -105.45949)",3180.12
"(36.5873637, -105.4595289)",3178.52
"(36.58748107, -105.45955571)",3175.75
"(36.58759845, -105.45958253)",3172.68
"(36.58771583, -105.45960934)",3168.30
"(36.5878332, -105.45963615)",3162.86
"(36.58795057, -105.45966296)",3158.16
"(36.58806795, -105.45968977)",3154.24
"(36.58818532, -105.45971659)",3149.94
"(36.5883027, -105.4597434)",3145.33
"(36.5883436, -105.4598346)",3142.88
"(36.5883845, -105.4599258)",3140.33
"(36.5884254, -105.460017)",3137.77
"(36.5884663, -105.4601082)",3135.36
"(36.58847277, -105.46025037)",3134.73
"(36.58847925, -105.46039255)",3136.38
"(36.58848572, -105.46053473)",3137.32
"(36.5884922, -105.4606769)",3137.48
"(36.5795223, -105.457046)",3432.79
"(36.579499, -105.45689692)",3431.96
"(36.5794757, -105.45674785)",3432.19
"(36.5794524, -105.45659878)",3433.00
"(36.5794291, -105.4564497)",3433.94
"(36.57954975, -105.4563746)",3430.88
"(36.5796704, -105.4562995)",3426.95
"(36.579735, -105.45632632)",3423.93
"(36.5797996, -105.45635315)",3421.20
"(36.5798642, -105.45637998)",3418.63
"(36.5799288, -105.4564068)",3416.28
"(36.58001495, -105.45641215)",3413.48
"(36.5801011, -105.4564175)",3411.22
"(36.58018725, -105.45642285)",3409.17
"(36.5802734, -105.4564282)",3406.90
"(36.58034233, -105.45641212)",3405.20
"(36.58041125, -105.45639605)",3403.55
"(36.58048017, -105.45637998)",3401.93
"(36.5805491, -105.4563639)",3400.26
"(36.58063527, -105.45638535)",3397.69
"(36.58072145, -105.4564068)",3395.13
"(36.58080762, -105.45642825)",3392.51
"(36.5808938, -105.4564497)",3389.87
"(36.58101922, -105.45649557)",3386.30
"(36.58114465, -105.45654145)",3382.47
"(36.58127007, -105.45658733)",3378.17
"(36.5813955, -105.4566332)",3373.81
"(36.5815137, -105.45668536)",3370.37
"(36.5816319, -105.45673752)",3367.45
"(36.5817501, -105.45678969)",3364.31
"(36.5818683, -105.45684185)",3360.83
"(36.5819865, -105.45689401)",3357.33
"(36.5821047, -105.45694617)",3354.08
"(36.5822229, -105.45699834)",3350.67
"(36.5823411, -105.4570505)",3347.08
"(36.58242834, -105.4570277)",3343.63
"(36.58251558, -105.4570049)",3340.20
"(36.58260281, -105.4569821)",3336.77
"(36.58269005, -105.4569593)",3333.09
"(36.58277729, -105.4569365)",3329.17
"(36.58286452, -105.4569137)",3325.39
"(36.58295176, -105.4568909)",3322.25
"(36.583039, -105.4568681)",3319.82
"(36.58311069, -105.45680013)",3318.63
"(36.58318237, -105.45673215)",3318.83
"(36.58325406, -105.45666418)",3318.57
"(36.58332575, -105.4565962)",3317.90
"(36.58339744, -105.45652822)",3316.74
"(36.58346913, -105.45646025)",3315.12
"(36.58354081, -105.45639228)",3313.45
"(36.5836125, -105.4563243)",3311.97
"(36.5766196, -105.4551218)",3602.70
"(36.57670375, -105.45524545)",3605.54
"(36.5767879, -105.4553691)",3604.05
"(36.5769031, -105.45544021)",3592.98
"(36.5770183, -105.45551133)",3581.80
"(36.5771335, -105.45558244)",3570.83
"(36.5772487, -105.45565355)",3560.40
"(36.5773639, -105.45572466)",3550.90
"(36.5774791, -105.45579577)",3541.88
"(36.5775943, -105.45586689)",3533.12
"(36.5777095, -105.455938)",3523.72
"(36.57782197, -105.45597325)",3515.47
"(36.57793445, -105.4560085)",3507.22
"(36.57804692, -105.45604375)",3498.56
"(36.5781594, -105.456079)",3491.02
"(36.5770684, -105.4543361)",3594.82
"(36.57713088, -105.45429318)",3594.79
"(36.57719335, -105.45425025)",3594.94
"(36.57725583, -105.45420732)",3595.04
"(36.5773183, -105.4541644)",3594.45
"(36.57740445, -105.45406785)",3591.56
"(36.5774906, -105.4539713)",3587.24
"(36.57753797, -105.45390963)",3584.73
"(36.57758535, -105.45384795)",3582.81
"(36.57763273, -105.45378627)",3581.71
"(36.5776801, -105.4537246)",3580.62
"(36.57775549, -105.45367364)",3579.66
"(36.57783088, -105.45362267)",3577.72
"(36.57790626, -105.45357171)",3575.54
"(36.57798165, -105.45352075)",3573.13
"(36.57805704, -105.45346979)",3571.10
"(36.57813242, -105.45341882)",3568.07
"(36.57820781, -105.45336786)",3568.56
"(36.5782832, -105.4533169)",3570.35
"(36.57837259, -105.45329678)",3574.24
"(36.57846198, -105.45327665)",3572.94
"(36.57855136, -105.45325653)",3567.06
"(36.57864075, -105.4532364)",3561.43
"(36.57873014, -105.45321628)",3558.57
"(36.57881953, -105.45319615)",3557.40
"(36.57890891, -105.45317603)",3556.61
"(36.5789983, -105.4531559)",3555.70
"(36.57909523, -105.45313713)",3553.98
"(36.57919215, -105.45311835)",3551.40
"(36.57928907, -105.45309958)",3548.74
"(36.579386, -105.4530808)",3545.87
"(36.57948293, -105.45306203)",3542.61
"(36.57957985, -105.45304325)",3539.03
"(36.57967677, -105.45302448)",3535.80
"(36.5797737, -105.4530057)",3533.06
"(36.57988355, -105.45300303)",3529.69
"(36.5799934, -105.45300035)",3526.10
"(36.58010325, -105.45299768)",3522.80
"(36.5802131, -105.452995)",3520.19
"(36.58028956, -105.45298695)",3517.65
"(36.58036603, -105.4529789)",3514.71
"(36.58044249, -105.45297085)",3512.26
"(36.58051895, -105.4529628)",3511.10
"(36.58059541, -105.45295475)",3511.10
"(36.58067188, -105.4529467)",3510.52
"(36.58074834, -105.45293865)",3509.48
"(36.5808248, -105.4529306)",3508.00
"(36.58092604, -105.45291585)",3505.58
"(36.58102728, -105.4529011)",3502.42
"(36.58112851, -105.45288635)",3498.90
"(36.58122975, -105.4528716)",3495.55
"(36.58133099, -105.45285685)",3492.40
"(36.58143223, -105.4528421)",3489.39
"(36.58153346, -105.45282735)",3486.36
"(36.5816347, -105.4528126)",3483.85
"(36.58171331, -105.4528126)",3481.64
"(36.58179193, -105.4528126)",3479.45
"(36.58187054, -105.4528126)",3477.17
"(36.58194915, -105.4528126)",3474.87
"(36.58202776, -105.4528126)",3472.52
"(36.58210637, -105.4528126)",3470.10
"(36.58218499, -105.4528126)",3467.59
"(36.5822636, -105.4528126)",3465.10
"(36.58236135, -105.45279045)",3462.76
"(36.5824591, -105.4527683)",3459.47
"(36.58255685, -105.45274615)",3456.47
"(36.5826546, -105.452724)",3454.35
"(36.5827441, -105.4527273)",3452.10
"(36.5828336, -105.4527306)",3449.62
"(36.58290485, -105.45276415)",3446.90
"(36.5829761, -105.4527977)",3444.30
"(36.5853862, -105.452841)",3370.47
"(36.5853478, -105.4529735)",3369.34
"(36.58527197, -105.45307862)",3368.46
"(36.58519615, -105.45318375)",3366.69
"(36.58512033, -105.45328887)",3363.26
"(36.5850445, -105.453394)",3360.19
"(36.58499579, -105.45345879)",3358.44
"(36.58494708, -105.45352358)",3356.60
"(36.58489836, -105.45358836)",3354.63
"(36.58484965, -105.45365315)",3352.47
"(36.58480094, -105.45371794)",3350.73
"(36.58475223, -105.45378272)",3349.07
"(36.58470351, -105.45384751)",3347.41
"(36.5846548, -105.4539123)",3346.08
"(36.58458744, -105.45395991)",3344.70
"(36.58452008, -105.45400753)",3344.05
"(36.58445271, -105.45405514)",3343.59
"(36.58438535, -105.45410275)",3342.97
"(36.58431799, -105.45415036)",3342.83
"(36.58425063, -105.45419797)",3342.58
"(36.58418326, -105.45424559)",3342.43
"(36.5841159, -105.4542932)",3341.99
"(36.58402543, -105.45437635)",3339.72
"(36.58393495, -105.4544595)",3337.05
"(36.58384447, -105.45454265)",3334.45
