,coordinates,elevation
29,"(44.0386342, -71.6298983)",779.8624267578125
30,"(44.038553300000004, -71.63001215)",777.6480712890625
31,"(44.0384724, -71.630126)",774.8912963867188
32,"(44.038405, -71.63020180000001)",772.4407348632812
33,"(44.0383376, -71.6302776)",770.39599609375
34,"(44.03832785, -71.6304121)",768.088134765625
35,"(44.0383181, -71.6305466)",765.6199340820312
36,"(44.03830685, -71.6306492)",763.9154663085938
37,"(44.0382956, -71.6307518)",762.4856567382812
0,"(44.0349047, -71.619806)",927.6386108398438
1,"(44.03499195, -71.61980885)",927.069580078125
2,"(44.0350792, -71.61981169999999)",925.8746948242188
3,"(44.03516645, -71.61981454999999)",923.647705078125
4,"(44.0352537, -71.61981739999999)",920.846923828125
5,"(44.03534095, -71.61982024999999)",917.7437133789062
6,"(44.0354282, -71.61982309999999)",914.4673461914062
7,"(44.03551545, -71.61982594999999)",911.1192626953125
8,"(44.0356027, -71.6198288)",907.6114501953125
9,"(44.03568995, -71.61983165)",904.5718994140625
10,"(44.0357772, -71.6198345)",902.132080078125
11,"(44.03586445, -71.61983735)",899.9262084960938
12,"(44.0359517, -71.6198402)",897.8395385742188
13,"(44.03603895, -71.61984305)",895.819580078125
14,"(44.0361262, -71.6198459)",893.6187133789062
15,"(44.03621345, -71.61984875)",891.0465087890625
16,"(44.0363007, -71.6198516)",887.8512573242188
17,"(44.036396624999995, -71.61987506875)",884.3291015625
18,"(44.03649255, -71.6198985375)",880.9826049804688
19,"(44.036588475, -71.61992200625001)",877.3583374023438
20,"(44.0366844, -71.61994547500001)",873.7611694335938
21,"(44.036780324999995, -71.61996894375001)",870.0701904296875
22,"(44.03687625, -71.61999241250001)",865.8654174804688
23,"(44.036972175, -71.62001588125)",860.4503784179688
24,"(44.0370681, -71.62003935)",854.2897338867188
25,"(44.037164024999996, -71.62006281875)",848.5050048828125
26,"(44.03725995, -71.62008628749999)",843.1865234375
27,"(44.037355875, -71.62010975624999)",837.7045288085938
28,"(44.0374518, -71.62013322499999)",832.5339965820312
29,"(44.037547724999996, -71.62015669374999)",827.8533935546875
30,"(44.03764365, -71.62018016249999)",822.7489624023438
31,"(44.037739575, -71.62020363124999)",817.3663940429688
32,"(44.0378355, -71.6202271)",811.9533081054688
33,"(44.037931425, -71.62025056875)",806.9179077148438
34,"(44.03802735, -71.6202740375)",801.3663330078125
35,"(44.038123275000004, -71.62029750625)",795.626953125
36,"(44.0382192, -71.620320975)",790.0989990234375
37,"(44.038315125, -71.62034444375)",784.9971923828125
38,"(44.03841105, -71.6203679125)",780.4906005859375
39,"(44.038506975000004, -71.62039138125)",776.0224609375
40,"(44.0386029, -71.62041485)",771.454833984375
41,"(44.038698825, -71.62043831875)",766.9886474609375
42,"(44.03879475, -71.6204617875)",762.9482421875
43,"(44.038890675000005, -71.62048525625)",759.30859375
44,"(44.0389866, -71.62050872500001)",755.9689331054688
45,"(44.039082525, -71.62053219375001)",752.6943969726562
46,"(44.03917845, -71.62055566250001)",748.52197265625
47,"(44.039274375000005, -71.62057913125)",743.4986572265625
48,"(44.0393703, -71.6206026)",738.3028564453125
0,"(44.0393703, -71.6206026)",738.3028564453125
1,"(44.03949526875, -71.620642575)",732.6593017578125
2,"(44.0396202375, -71.62068255)",727.4895629882812
3,"(44.039745206250004, -71.62072252499999)",720.9576416015625
4,"(44.039870175000004, -71.6207625)",714.386474609375
5,"(44.039995143750005, -71.620802475)",708.2171630859375
6,"(44.040120112500006, -71.62084245)",702.2233276367188
7,"(44.040245081250006, -71.62088242499999)",695.6087036132812
8,"(44.04037005, -71.6209224)",688.502685546875
9,"(44.04049501874999, -71.620962375)",681.0599975585938
10,"(44.040619987499994, -71.62100235)",673.6066284179688
11,"(44.040744956249995, -71.62104232499999)",666.3430786132812
12,"(44.040869924999996, -71.6210823)",659.5264282226562
13,"(44.040994893749996, -71.621122275)",652.5833740234375
14,"(44.0411198625, -71.62116225)",645.5407104492188
15,"(44.04124483125, -71.62120222499999)",638.937255859375
16,"(44.0413698, -71.6212422)",632.6685180664062
17,"(44.0414709, -71.62126693125)",627.7779541015625
18,"(44.041572, -71.6212916625)",622.94677734375
19,"(44.0416731, -71.62131639374999)",618.0912475585938
20,"(44.0417742, -71.62134112499999)",613.2362060546875
21,"(44.0418753, -71.62136585624998)",608.4327392578125
22,"(44.041976399999996, -71.62139058749999)",603.623291015625
23,"(44.0420775, -71.62141531875)",598.8882446289062
24,"(44.0421786, -71.62144004999999)",594.7765502929688
25,"(44.0422797, -71.62146478124998)",590.1861572265625
26,"(44.042380800000004, -71.62148951249999)",585.72216796875
27,"(44.0424819, -71.62151424375)",581.576904296875
28,"(44.042583, -71.62153897499999)",577.6683959960938
29,"(44.0426841, -71.62156370624999)",573.8162231445312
30,"(44.0427852, -71.6215884375)",570.055419921875
31,"(44.0428863, -71.62161316875)",566.5940551757812
32,"(44.0429874, -71.6216379)",563.410888671875
33,"(44.043049575, -71.62169557499999)",561.2113037109375
34,"(44.04311175, -71.62175325)",559.0203247070312
35,"(44.043173925000005, -71.621810925)",556.9762573242188
36,"(44.0432361, -71.6218686)",554.7067260742188
37,"(44.043298275, -71.62192627499999)",552.4724731445312
38,"(44.04336045, -71.62198395)",549.9391479492188
39,"(44.043422625000005, -71.62204162500001)",547.4097900390625
40,"(44.0434848, -71.6220993)",544.7872314453125
41,"(44.0435503625, -71.6221241125)",542.1904296875
42,"(44.043615925, -71.622148925)",539.5327758789062
43,"(44.043681487499995, -71.6221737375)",536.8153686523438
44,"(44.04374705, -71.62219855000001)",534.1718139648438
45,"(44.043812612500005, -71.62222336250001)",531.7266235351562
46,"(44.043878175, -71.62224817500001)",529.27734375
47,"(44.0439437375, -71.6222729875)",526.8485107421875
48,"(44.0440093, -71.6222978)",524.4636840820312
49,"(44.0441375, -71.622315225)",520.2390747070312
50,"(44.0442657, -71.62233265)",516.2398071289062
51,"(44.0443939, -71.622350075)",512.31005859375
52,"(44.0445221, -71.6223675)",508.5126953125
53,"(44.044620425000005, -71.62236615)",505.8442687988281
54,"(44.04471875, -71.6223648)",503.39251708984375
55,"(44.044817075, -71.62236345)",500.83721923828125
56,"(44.0449154, -71.6223621)",498.0854187011719
57,"(44.045000224999995, -71.622329925)",495.63525390625
58,"(44.04508505, -71.62229775)",493.5852966308594
59,"(44.045169875, -71.622265575)",492.080322265625
60,"(44.0452547, -71.6222334)",490.8548278808594
61,"(44.0453299, -71.6222012)",489.8976745605469
62,"(44.0454051, -71.622169)",488.79302978515625
63,"(44.045495725, -71.6221395)",487.2550048828125
64,"(44.04558635, -71.62210999999999)",485.8570861816406
65,"(44.045676975, -71.6220805)",484.6571044921875
66,"(44.0457676, -71.622051)",483.6011047363281
0,"(44.0377815, -71.6252482)",793.8915405273438
1,"(44.037879849999996, -71.62528574999999)",790.7474365234375
2,"(44.0379782, -71.62532329999999)",787.0257568359375
3,"(44.03807655, -71.62536084999999)",783.805419921875
4,"(44.0381749, -71.6253984)",781.2461547851562
5,"(44.038248175, -71.62546277499999)",780.2936401367188
6,"(44.03832145, -71.62552715)",779.2394409179688
7,"(44.038394725, -71.625591525)",777.7913208007812
8,"(44.038468, -71.6256559)",775.951416015625
9,"(44.038531625000005, -71.62573904999999)",774.4310913085938
10,"(44.03859525, -71.6258222)",772.7737426757812
11,"(44.038658874999996, -71.62590535000001)",771.2699584960938
12,"(44.0387225, -71.6259885)",769.19384765625
13,"(44.038788049999994, -71.62608237500001)",767.21484375
14,"(44.038853599999996, -71.62617625)",765.8047485351562
15,"(44.03891915, -71.62627012499999)",765.7462768554688
16,"(44.0389847, -71.626364)",764.6890869140625
17,"(44.03909075, -71.62645785)",760.4368896484375
18,"(44.0391968, -71.6265517)",755.8614501953125
19,"(44.03925985, -71.6266095)",753.8314208984375
20,"(44.0393229, -71.6266673)",751.9436645507812
21,"(44.0394421, -71.6266994)",747.7298583984375
22,"(44.0395613, -71.6267315)",743.6949462890625
23,"(44.0396796, -71.6267934)",740.3450927734375
24,"(44.039754975, -71.62683755)",736.4298095703125
25,"(44.03983035, -71.6268817)",732.59228515625
26,"(44.039905725, -71.62692584999999)",728.7617797851562
27,"(44.0399811, -71.62697)",725.3504638671875
0,"(44.0457664, -71.6282807)",558.5679931640625
1,"(44.04579975, -71.62819675)",556.8273315429688
2,"(44.0458331, -71.6281128)",554.872802734375
3,"(44.045870325, -71.628017225)",552.756591796875
4,"(44.04590755, -71.62792164999999)",550.7941284179688
5,"(44.045944775, -71.627826075)",549.0026245117188
6,"(44.045982, -71.6277305)",547.1767578125
7,"(44.046004550000006, -71.62759807500001)",544.4751586914062
8,"(44.0460271, -71.62746565)",542.106201171875
9,"(44.04604965, -71.627333225)",540.1226806640625
10,"(44.0460722, -71.6272008)",537.8873291015625
11,"(44.046076625, -71.627085075)",535.8056640625
12,"(44.04608105, -71.62696935)",533.4230346679688
13,"(44.046085475, -71.626853625)",531.0248413085938
14,"(44.0460899, -71.6267379)",528.6347045898438
15,"(44.046034750000004, -71.62656705)",525.7659301757812
16,"(44.0459796, -71.6263962)",522.919921875
17,"(44.045883200000006, -71.62628355000001)",520.1629028320312
18,"(44.0457868, -71.6261709)",517.4489135742188
19,"(44.04571355, -71.626090425)",515.2503662109375
20,"(44.0456403, -71.62600995)",512.6425170898438
21,"(44.04556705, -71.62592947499999)",509.9573059082031
22,"(44.0454938, -71.625849)",508.0213317871094
23,"(44.045447525, -71.6257444)",506.5198669433594
24,"(44.04540125, -71.6256398)",505.5240783691406
25,"(44.045354974999995, -71.6255352)",504.6522216796875
26,"(44.0453087, -71.6254306)",503.97735595703125
27,"(44.045247, -71.62527502500001)",502.508544921875
28,"(44.0451853, -71.62511945)",501.7870788574219
29,"(44.0451236, -71.62496387499999)",501.0827941894531
30,"(44.0450619, -71.6248083)",500.4033508300781
31,"(44.0450619, -71.624642)",498.8867492675781
32,"(44.0450619, -71.6244757)",498.1308288574219
33,"(44.0450812, -71.62431480000001)",496.20428466796875
34,"(44.0451005, -71.6241539)",493.52703857421875
35,"(44.045164125, -71.62406537499999)",490.55316162109375
36,"(44.045227749999995, -71.62397684999999)",487.91534423828125
37,"(44.045291375, -71.623888325)",486.2137451171875
38,"(44.045355, -71.6237998)",485.50201416015625
39,"(44.045453325, -71.623735425)",484.0117492675781
40,"(44.04555165, -71.62367105)",482.4501953125
41,"(44.045649975, -71.62360667499999)",480.6681823730469
42,"(44.0457483, -71.6235423)",478.6291809082031
43,"(44.045842775, -71.623515475)",476.38262939453125
44,"(44.04593725, -71.62348865)",474.2161560058594
45,"(44.046031725000006, -71.62346182499999)",472.2482604980469
46,"(44.0461262, -71.623435)",470.1525573730469
47,"(44.046226450000006, -71.62341889999999)",467.213134765625
48,"(44.0463267, -71.6234028)",464.06231689453125
0,"(44.0480676, -71.6278612)",506.1197204589844
1,"(44.0480895, -71.627708)",504.6188659667969
2,"(44.048086, -71.6275967)",503.9970397949219
3,"(44.048073599999995, -71.627503225)",503.7232666015625
4,"(44.0480612, -71.62740975)",503.41448974609375
5,"(44.048048800000004, -71.627316275)",502.9056396484375
6,"(44.0480364, -71.6272228)",502.3670959472656
7,"(44.04800815, -71.62710295)",501.80072021484375
8,"(44.0479799, -71.6269831)",501.0926208496094
9,"(44.047956025000005, -71.626881975)",500.2394104003906
10,"(44.04793215, -71.62678085)",499.3163146972656
11,"(44.047908275, -71.626679725)",498.3982849121094
12,"(44.0478844, -71.6265786)",497.41082763671875
13,"(44.047868975, -71.62648606249999)",496.4870300292969
14,"(44.04785355, -71.626393525)",495.5293273925781
15,"(44.047838125, -71.6263009875)",494.5182800292969
16,"(44.0478227, -71.62620845000001)",493.5948181152344
17,"(44.047807275, -71.62611591250001)",492.73870849609375
18,"(44.047791849999996, -71.626023375)",491.6322021484375
19,"(44.047776424999995, -71.6259308375)",490.3330078125
20,"(44.047761, -71.6258383)",488.92108154296875
21,"(44.047728225, -71.6257417375)",487.4361572265625
22,"(44.047695450000006, -71.625645175)",486.05889892578125
23,"(44.047662675000005, -71.62554861250001)",484.724609375
24,"(44.047629900000004, -71.62545205)",483.6235656738281
25,"(44.047597125, -71.6253554875)",482.6200256347656
26,"(44.04756435, -71.625258925)",481.2520446777344
27,"(44.047531575, -71.62516236249999)",480.05560302734375
28,"(44.0474988, -71.6250658)",478.7679138183594
29,"(44.0474535, -71.624993375)",477.7066345214844
30,"(44.0474082, -71.62492094999999)",476.9014892578125
31,"(44.047362899999996, -71.62484852499999)",475.7961120605469
32,"(44.0473176, -71.62477609999999)",474.6823425292969
33,"(44.0472723, -71.62470367499999)",473.1054382324219
34,"(44.047227, -71.62463125)",471.50836181640625
35,"(44.047181699999996, -71.624558825)",469.56060791015625
36,"(44.0471364, -71.6244864)",467.7148742675781
37,"(44.0470853125, -71.6244220375)",466.1341857910156
38,"(44.047034225, -71.624357675)",464.1810302734375
39,"(44.04698313749999, -71.6242933125)",462.647705078125
40,"(44.046932049999995, -71.62422895)",461.0753479003906
41,"(44.0468809625, -71.6241645875)",459.9674377441406
42,"(44.046829875, -71.624100225)",459.2042236328125
43,"(44.0467787875, -71.6240358625)",458.8505554199219
44,"(44.0467277, -71.6239715)",458.68841552734375
45,"(44.046666, -71.623832)",458.57916259765625
46,"(44.0466043, -71.6236925)",458.93408203125
0,"(44.036372, -71.6261666)",829.2318115234375
1,"(44.036467925, -71.626213275)",826.5869750976562
2,"(44.03656385, -71.62625995)",823.3792114257812
3,"(44.036659775000004, -71.62630662500001)",820.22998046875
4,"(44.0367557, -71.6263533)",817.7317504882812
5,"(44.03684055, -71.62632915)",815.920654296875
6,"(44.0369254, -71.626305)",813.708984375
7,"(44.03701025, -71.62628085)",811.3123168945312
8,"(44.0370951, -71.6262567)",809.2157592773438
9,"(44.03713945, -71.6261816)",808.7329711914062
10,"(44.0371838, -71.62610649999999)",808.5477294921875
11,"(44.037228150000004, -71.62603139999999)",808.0857543945312
12,"(44.0372725, -71.6259563)",806.7066650390625
13,"(44.03732265, -71.62578465)",804.1500854492188
14,"(44.0373728, -71.625613)",802.8530883789062
15,"(44.0374345, -71.62555130000001)",801.6572265625
16,"(44.0374962, -71.62548960000001)",800.684814453125
17,"(44.037557899999996, -71.6254279)",799.9373779296875
18,"(44.0376196, -71.6253662)",798.990478515625
19,"(44.03768515, -71.625280375)",797.0316772460938
20,"(44.037750700000004, -71.62519455)",794.6206665039062
21,"(44.037816250000006, -71.625108725)",792.378173828125
22,"(44.0378818, -71.6250229)",790.3074340820312
23,"(44.037951225, -71.62487805)",787.6073608398438
24,"(44.03802065, -71.62473320000001)",786.0030517578125
25,"(44.038090075, -71.62458835000001)",784.2377319335938
26,"(44.0381595, -71.6244435)",782.6463623046875
27,"(44.03818666875, -71.6243553125)",781.7229614257812
28,"(44.038213837499995, -71.62426712499999)",781.365966796875
29,"(44.03824100625, -71.62417893749999)",781.2963256835938
30,"(44.038268175, -71.62409075)",780.5714111328125
31,"(44.03829534375, -71.6240025625)",779.384765625
32,"(44.0383225125, -71.623914375)",778.434814453125
33,"(44.03834968125, -71.6238261875)",777.4808959960938
34,"(44.03837685, -71.623738)",776.3217163085938
35,"(44.03840401875, -71.6236498125)",775.4428100585938
36,"(44.038431187499995, -71.62356162500001)",774.714599609375
37,"(44.03845835625, -71.6234734375)",773.6465454101562
38,"(44.038485525, -71.62338525)",772.6915283203125
39,"(44.03851269375, -71.6232970625)",771.930908203125
40,"(44.0385398625, -71.62320887499999)",771.026123046875
41,"(44.03856703125, -71.62312068749999)",770.0028686523438
42,"(44.0385942, -71.6230325)",769.50634765625
43,"(44.038623737500004, -71.6229366375)",769.0398559570312
44,"(44.038653275, -71.622840775)",767.883544921875
45,"(44.0386828125, -71.6227449125)",766.9559326171875
46,"(44.03871235, -71.62264905)",766.1778564453125
47,"(44.038741887499995, -71.6225531875)",764.9125366210938
48,"(44.038771425, -71.622457325)",763.6708374023438
49,"(44.038800962500005, -71.62236146250001)",762.4900512695312
50,"(44.0388305, -71.6222656)",760.6106567382812
51,"(44.03887387500001, -71.62211271250001)",758.787841796875
52,"(44.038917250000004, -71.621959825)",756.773681640625
53,"(44.038960625, -71.6218069375)",755.0875244140625
54,"(44.039004000000006, -71.62165405)",753.7664794921875
55,"(44.039047375, -71.62150116250001)",751.7955322265625
56,"(44.03909075, -71.621348275)",749.6425170898438
57,"(44.039134125000004, -71.6211953875)",747.6380004882812
58,"(44.0391775, -71.6210425)",746.1717529296875
59,"(44.03923627500001, -71.620957425)",743.7042236328125
60,"(44.03929505000001, -71.62087235000001)",741.1665649414062
61,"(44.039353825000006, -71.62078727500001)",738.8154296875
62,"(44.039412600000006, -71.62070220000001)",736.1636962890625
63,"(44.039471375000005, -71.62061712500001)",733.5654907226562
64,"(44.039530150000004, -71.62053205000001)",731.3327026367188
65,"(44.039588925000004, -71.62044697500001)",729.0291137695312
66,"(44.0396477, -71.6203619)",726.963134765625
67,"(44.039671150000004, -71.620255275)",725.5794067382812
68,"(44.039694600000004, -71.62014865)",723.6758422851562
69,"(44.039718050000005, -71.620042025)",721.3297119140625
70,"(44.039741500000005, -71.6199354)",719.8240356445312
71,"(44.039764950000006, -71.619828775)",718.4089965820312
72,"(44.039788400000006, -71.61972215)",716.5447998046875
73,"(44.03981185000001, -71.619615525)",714.966796875
74,"(44.0398353, -71.6195089)",713.2806396484375
75,"(44.03985874999999, -71.619402275)",711.2630004882812
76,"(44.039882199999994, -71.61929565)",709.3060302734375
77,"(44.039905649999994, -71.619189025)",708.056396484375
78,"(44.039929099999995, -71.6190824)",706.9266357421875
79,"(44.039952549999995, -71.618975775)",705.60888671875
80,"(44.039975999999996, -71.61886915)",704.4047241210938
81,"(44.039999449999996, -71.618762525)",703.70703125
82,"(44.0400229, -71.6186559)",703.29345703125
83,"(44.0400321, -71.61847055)",703.5059814453125
84,"(44.0400413, -71.6182852)",704.2445678710938
0,"(44.0447535, -71.6316748)",617.9978637695312
1,"(44.044724875, -71.63149257500001)",616.1709594726562
2,"(44.04469625, -71.63131035)",614.646728515625
3,"(44.044667625, -71.631128125)",613.3161010742188
4,"(44.044639, -71.6309459)",611.5582885742188
5,"(44.04462295, -71.63084365)",610.67822265625
6,"(44.0446069, -71.6307414)",609.8975830078125
7,"(44.0446040125, -71.6306408125)",608.7652587890625
8,"(44.044601125, -71.630540225)",607.47119140625
9,"(44.0445982375, -71.6304396375)",606.0016479492188
10,"(44.044595349999994, -71.63033905)",604.2938232421875
11,"(44.04459246249999, -71.6302384625)",602.5390625
12,"(44.044589574999996, -71.630137875)",600.9310913085938
13,"(44.0445866875, -71.6300372875)",599.658935546875
14,"(44.0445838, -71.6299367)",598.7112426757812
15,"(44.04457655, -71.6298385)",597.978515625
16,"(44.0445693, -71.6297403)",597.1503295898438
17,"(44.044602925, -71.629633425)",595.2724609375
18,"(44.04463655, -71.62952655)",593.1618041992188
19,"(44.044670175, -71.629419675)",591.4244995117188
20,"(44.0447038, -71.6293128)",589.6806640625
21,"(44.044737425, -71.629205925)",587.8613891601562
22,"(44.04477105, -71.62909905)",585.90771484375
23,"(44.044804675, -71.628992175)",583.593505859375
24,"(44.0448383, -71.6288853)",581.3604736328125
25,"(44.04490215, -71.6287742)",578.6338500976562
26,"(44.044966, -71.6286631)",575.7518920898438
27,"(44.045025550000005, -71.62855959999999)",573.239013671875
28,"(44.0450851, -71.6284561)",571.0460815429688
29,"(44.045197675, -71.6284094)",568.9476928710938
30,"(44.04531025, -71.6283627)",567.0636596679688
31,"(44.045422825, -71.628316)",565.0476684570312
32,"(44.0455354, -71.6282693)",562.7720336914062
33,"(44.0456509, -71.628275)",560.8822631835938
34,"(44.0457664, -71.6282807)",558.5679931640625
35,"(44.0458394, -71.6282843)",556.8706665039062
36,"(44.0459124, -71.6282879)",555.2144165039062
37,"(44.0459854, -71.6282915)",553.6976318359375
38,"(44.0460584, -71.6282951)",552.2570190429688
39,"(44.046181375, -71.62824415)",549.3493041992188
40,"(44.04630435, -71.6281932)",546.3519287109375
41,"(44.046427324999996, -71.62814225)",543.2454223632812
42,"(44.0465503, -71.6280913)",540.239990234375
43,"(44.046648625, -71.628026925)",537.4828491210938
44,"(44.04674695, -71.62796255)",534.8572998046875
45,"(44.046845274999995, -71.62789817500001)",532.404296875
46,"(44.0469436, -71.6278338)",529.99560546875
47,"(44.047045775, -71.62780967500001)",527.8794555664062
48,"(44.047147949999996, -71.62778555)",525.8765258789062
49,"(44.047250125, -71.627761425)",523.721435546875
50,"(44.0473523, -71.6277373)",521.4777221679688
51,"(44.047475, -71.62775855000001)",518.607666015625
52,"(44.0475977, -71.62777980000001)",515.7518920898438
53,"(44.0477204, -71.62780105000002)",513.0267944335938
