,coordinates,elevation
66,"(43.410075, -72.7291665)",603
67,"(43.4094662, -72.7287598)",603
68,"(43.4088439, -72.7286735)",603
69,"(43.4084992, -72.7286427)",603
70,"(43.4081859, -72.7285749)",587
71,"(43.4080426, -72.7284578)",587
72,"(43.4079934, -72.7282607)",587
73,"(43.408065, -72.728008)",587
74,"(43.4082485, -72.7278663)",587
75,"(43.4086785, -72.72771)",603
76,"(43.4092987, -72.7274986)",603
77,"(43.4097692, -72.7274268)",603
78,"(43.4101944, -72.7273467)",603
79,"(43.4103422, -72.7272666)",603
80,"(43.4103601, -72.7270879)",603
81,"(43.4102974, -72.7268846)",567
82,"(43.41019, -72.7267552)",567
83,"(43.4100646, -72.7265087)",567
84,"(43.4099169, -72.7262191)",567
85,"(43.4098229, -72.7260404)",567
86,"(43.4096841, -72.7258801)",567
87,"(43.4094424, -72.7256152)",567
88,"(43.409232, -72.7254118)",567
89,"(43.4089813, -72.7250852)",567
90,"(43.4087843, -72.7248511)",534
91,"(43.4086366, -72.7246724)",534
92,"(43.4085247, -72.7245491)",534
93,"(43.4083904, -72.7245245)",534
94,"(43.408171, -72.7243581)",517
0,"(43.4124411, -72.7406653)",843
1,"(43.4126201, -72.7407269)",813
2,"(43.4128618, -72.7408255)",813
3,"(43.4131752, -72.7407885)",813
4,"(43.4133632, -72.7406406)",813
5,"(43.4137205, -72.7404558)",813
6,"(43.4140856, -72.7403496)",813
7,"(43.4145381, -72.740293)",813
8,"(43.4150317, -72.7402717)",777
9,"(43.4153248, -72.7403283)",777
10,"(43.4155767, -72.7403425)",777
11,"(43.4158286, -72.7403071)",777
12,"(43.4162013, -72.7403638)",777
0,"(43.4121677, -72.7406469)",843
1,"(43.4133092, -72.7399532)",813
2,"(43.4139519, -72.7394648)",784
3,"(43.4144558, -72.738849)",784
4,"(43.4147849, -72.7381765)",760
5,"(43.4149803, -72.7374616)",727
6,"(43.4150985, -72.7366617)",727
7,"(43.4150669, -72.7359915)",727
0,"(43.4084394, -72.7443021)",912
1,"(43.4091565, -72.744066)",912
2,"(43.4102399, -72.7436691)",897
3,"(43.4113154, -72.7428859)",856
4,"(43.411635, -72.7425211)",856
5,"(43.4122351, -72.7409439)",843
0,"(43.4086166, -72.7432572)",897
1,"(43.4090712, -72.7431358)",897
2,"(43.4094037, -72.742538)",897
3,"(43.4096276, -72.7415293)",860
4,"(43.409804, -72.7408662)",860
5,"(43.4103739, -72.7399135)",860
6,"(43.4105503, -72.7395586)",810
0,"(43.4105843, -72.7390075)",810
1,"(43.4107539, -72.7384658)",810
2,"(43.4109167, -72.7382697)",810
3,"(43.411161, -72.7380455)",810
4,"(43.4112899, -72.7375692)",810
5,"(43.4113103, -72.736906)",767
6,"(43.411256, -72.7363176)",767
7,"(43.4113238, -72.7358132)",767
8,"(43.4114392, -72.7353089)",733
9,"(43.4116631, -72.7348792)",733
10,"(43.4117503, -72.734584)",733
11,"(43.4118259, -72.7343282)",733
12,"(43.4119277, -72.7337771)",733
13,"(43.4119073, -72.7333755)",733
14,"(43.4118395, -72.7329365)",683
15,"(43.4116495, -72.7322267)",683
16,"(43.4114793, -72.7317942)",683
17,"(43.4113849, -72.7315542)",683
0,"(43.4091347, -72.7457963)",912
1,"(43.4092682, -72.7455809)",912
2,"(43.4094242, -72.7451232)",912
3,"(43.409551, -72.7447364)",912
4,"(43.4096889, -72.744292)",912
5,"(43.4098924, -72.7437222)",897
6,"(43.4100349, -72.7434234)",897
7,"(43.4101163, -72.7426481)",897
8,"(43.4101299, -72.7421531)",897
9,"(43.4101095, -72.7417702)",897
10,"(43.4099942, -72.741051)",860
11,"(43.4099467, -72.7409016)",860
0,"(43.4117335, -72.740952)",843
1,"(43.4116395, -72.7406193)",843
2,"(43.4113933, -72.7402865)",843
3,"(43.4111606, -72.740077)",843
4,"(43.4110556, -72.7400112)",843
5,"(43.4109605, -72.739905)",843
6,"(43.4108268, -72.739682)",843
7,"(43.410616, -72.7393175)",810
8,"(43.4102792, -72.7387725)",826
0,"(43.4101378, -72.7385991)",826
1,"(43.4099629, -72.7383548)",826
2,"(43.4098112, -72.7381248)",826
3,"(43.4095593, -72.7379408)",826
4,"(43.4093356, -72.7377638)",826
0,"(43.4089988, -72.7392255)",826
1,"(43.4090913, -72.7391547)",826
2,"(43.4091685, -72.7390662)",826
3,"(43.4092559, -72.7390131)",826
4,"(43.4093844, -72.7390096)",826
5,"(43.4095516, -72.7389494)",826
6,"(43.4096493, -72.738868)",826
7,"(43.4097367, -72.7387406)",826
8,"(43.4098138, -72.7386557)",826
9,"(43.4099475, -72.7385177)",826
0,"(43.4116267, -72.7405117)",843
1,"(43.4114253, -72.7400988)",843
2,"(43.4114119, -72.7395011)",810
3,"(43.411479, -72.7391314)",810
4,"(43.4117028, -72.7386261)",810
5,"(43.4118237, -72.7379544)",810
6,"(43.411958, -72.7372581)",767
7,"(43.4120117, -72.7364016)",767
8,"(43.4121147, -72.7357422)",767
9,"(43.4123519, -72.7350213)",733
10,"(43.4125578, -72.734177)",708
11,"(43.4126608, -72.7336594)",708
12,"(43.4127772, -72.7327967)",668
13,"(43.4128839, -72.7319327)",668
14,"(43.4129676, -72.7312558)",668
0,"(43.408109, -72.7329216)",693
1,"(43.4084539, -72.7327366)",702
2,"(43.408523, -72.7327458)",702
3,"(43.4088748, -72.7327929)",702
4,"(43.4090911, -72.732986)",702
5,"(43.4092782, -72.7331148)",702
6,"(43.4097049, -72.733155)",702
7,"(43.4101608, -72.733155)",702
8,"(43.4109032, -72.7329377)",683
9,"(43.4115579, -72.7328412)",683
10,"(43.4119378, -72.7327285)",683
11,"(43.4120474, -72.7326633)",683
12,"(43.4121541, -72.7325998)",683
13,"(43.4122593, -72.7323745)",683
14,"(43.4123061, -72.7322377)",683
15,"(43.4124113, -72.7320285)",683
16,"(43.4125867, -72.7319721)",668
17,"(43.4128839, -72.7319327)",668
0,"(43.4092407, -72.7377436)",826
1,"(43.4090796, -72.7375865)",826
2,"(43.4089587, -72.7371058)",781
3,"(43.408952, -72.7366622)",781
4,"(43.4090796, -72.736163)",781
5,"(43.4091266, -72.7358488)",781
6,"(43.4090728, -72.7353959)",748
7,"(43.4090863, -72.7348505)",748
8,"(43.4090594, -72.7339354)",748
9,"(43.4090191, -72.7332422)",702
10,"(43.409046, -72.7326229)",702
11,"(43.4093952, -72.7322624)",702
12,"(43.4096973, -72.7312457)",653
13,"(43.4097034, -72.7311299)",653
14,"(43.4097645, -72.7299701)",653
15,"(43.4097443, -72.7291105)",603
0,"(43.4097259, -72.731954)",702
1,"(43.4101482, -72.7315968)",702
2,"(43.4104892, -72.7314496)",683
3,"(43.4107131, -72.7313166)",683
4,"(43.4108149, -72.7311975)",647
5,"(43.4108301, -72.7310504)",647
6,"(43.4107843, -72.7308682)",647
7,"(43.4106062, -72.7307071)",647
8,"(43.4103671, -72.73049)",653
9,"(43.4099701, -72.7300627)",653
0,"(43.4097004, -72.7288158)",603
1,"(43.4094154, -72.727793)",603
2,"(43.4090134, -72.7270085)",567
3,"(43.4086877, -72.7266442)",567
4,"(43.4085045, -72.7262589)",567
5,"(43.4084282, -72.7255655)",567
6,"(43.408418, -72.7250471)",567
7,"(43.4082755, -72.7245918)",517
0,"(43.4080058, -72.7242135)",517
1,"(43.407558, -72.7237161)",517
2,"(43.4071559, -72.7231557)",517
3,"(43.4065045, -72.7224272)",507
4,"(43.4059956, -72.7219158)",477
5,"(43.4056139, -72.7218318)",477
6,"(43.4053034, -72.7220278)",477
7,"(43.4050908, -72.7222107)",477
8,"(43.4048471, -72.7223388)",477
9,"(43.4045666, -72.722344)",477
10,"(43.4044122, -72.72227)",477
11,"(43.404251, -72.7221591)",477
12,"(43.4041133, -72.7219373)",464
13,"(43.4040227, -72.7216369)",464
14,"(43.4039522, -72.7211978)",464
15,"(43.4038951, -72.7205878)",427
16,"(43.4038011, -72.7201395)",427
17,"(43.4035526, -72.7197374)",427
18,"(43.4031732, -72.7192706)",427
0,"(43.402965, -72.7190442)",427
1,"(43.4019241, -72.7182077)",400
0,"(43.4083293, -72.7234121)",517
1,"(43.4024157, -72.7180603)",417
0,"(43.4083927, -72.7226101)",530
1,"(43.4075769, -72.7218845)",507
0,"(43.4074741, -72.7218194)",507
1,"(43.4064258, -72.7208947)",507
2,"(43.4060492, -72.7206005)",473
3,"(43.4054334, -72.7202923)",473
4,"(43.4041421, -72.7191941)",427
5,"(43.4036183, -72.7188244)",427
0,"(43.4057463, -72.7202718)",473
1,"(43.4056808, -72.7201444)",473
2,"(43.4055072, -72.7199798)",473
3,"(43.4054224, -72.7198789)",473
4,"(43.4052141, -72.7196241)",473
5,"(43.4050058, -72.7193693)",473
6,"(43.4046548, -72.7190295)",473
7,"(43.4042499, -72.7187481)",461
8,"(43.4035402, -72.7182969)",417
9,"(43.4026261, -72.7177023)",417
0,"(43.4067778, -72.721055)",507
1,"(43.4067733, -72.7205061)",491
2,"(43.4067246, -72.719939)",491
3,"(43.4066316, -72.7194268)",491
4,"(43.4064854, -72.7191341)",491
5,"(43.4061797, -72.7188535)",473
6,"(43.4058651, -72.7188047)",473
7,"(43.4055727, -72.7184023)",461
8,"(43.4053069, -72.7180486)",461
9,"(43.4049923, -72.7178595)",461
10,"(43.4047797, -72.7178717)",461
11,"(43.4044828, -72.717951)",461
12,"(43.4038271, -72.7181888)",417
0,"(43.4075852, -72.7217417)",507
1,"(43.4075751, -72.7212749)",507
2,"(43.407555, -72.7208774)",507
3,"(43.4075012, -72.7206556)",491
4,"(43.4073972, -72.7205447)",491
5,"(43.4071521, -72.7204153)",491
6,"(43.4069808, -72.7204245)",491
7,"(43.4068331, -72.7205539)",491
0,"(43.4075684, -72.7207619)",491
1,"(43.4077161, -72.7203876)",491
2,"(43.4078538, -72.7200224)",491
3,"(43.4080418, -72.7194771)",491
4,"(43.4081962, -72.7190149)",491
5,"(43.4082565, -72.7187879)",491
6,"(43.4083529, -72.718634)",485
7,"(43.4084648, -72.7184696)",485
8,"(43.408532, -72.7182431)",485
9,"(43.4085631, -72.7181164)",485
10,"(43.4086229, -72.7179996)",485
11,"(43.4087032, -72.717989)",485
12,"(43.4088677, -72.7179289)",485
13,"(43.4090054, -72.7178272)",485
14,"(43.4091867, -72.717647)",485
0,"(43.4020378, -72.7165205)",393
1,"(43.401702, -72.7161277)",393
0,"(43.4105355, -72.7272767)",595
1,"(43.4108279, -72.7271181)",595
2,"(43.4112088, -72.7268742)",554
3,"(43.4115632, -72.7266425)",554
4,"(43.4120151, -72.7265693)",554
5,"(43.4120765, -72.726584)",554
6,"(43.4124227, -72.7266669)",554
7,"(43.4127593, -72.726801)",525
8,"(43.4131065, -72.7268322)",525
9,"(43.4134858, -72.7266425)",525
10,"(43.4139997, -72.7262522)",525
11,"(43.4143363, -72.7260205)",525
12,"(43.4146553, -72.7257887)",524
13,"(43.4149299, -72.7254594)",524
14,"(43.41524, -72.7247886)",503
0,"(43.410539, -72.7273446)",595
1,"(43.4106816, -72.7275941)",595
2,"(43.4107202, -72.7278914)",595
3,"(43.4107086, -72.7281091)",595
4,"(43.4106315, -72.7284064)",595
5,"(43.4106585, -72.7286506)",595
6,"(43.4105351, -72.7287037)",595
7,"(43.4103963, -72.7287037)",603
8,"(43.410215, -72.7286877)",603
9,"(43.4101263, -72.7287249)",603
10,"(43.4101224, -72.7288152)",603
11,"(43.4101841, -72.729001)",603
12,"(43.4103076, -72.7291337)",603
13,"(43.4103538, -72.7292558)",653
0,"(43.4114793, -72.7317942)",683
1,"(43.4117166, -72.7311973)",647
2,"(43.4119604, -72.7307025)",647
3,"(43.4126473, -72.7284524)",564
4,"(43.4132319, -72.7269396)",525
0,"(43.4129676, -72.7312558)",668
1,"(43.4131119, -72.7295084)",625
2,"(43.4136869, -72.7277222)",564
3,"(43.4141347, -72.7266574)",525
4,"(43.414384, -72.726104)",525
0,"(43.4137491, -72.7326663)",668
1,"(43.4141602, -72.730244)",625
2,"(43.4144655, -72.728927)",564
3,"(43.414496, -72.7281845)",564
4,"(43.4145672, -72.726167)",525
0,"(43.4150669, -72.7359915)",727
1,"(43.4149853, -72.734591)",698
2,"(43.4150933, -72.7328816)",661
3,"(43.415317, -72.7315438)",661
4,"(43.4154018, -72.7301529)",611
5,"(43.4153864, -72.7289531)",558
6,"(43.4153941, -72.7281037)",558
7,"(43.4155561, -72.7273286)",558
8,"(43.4157797, -72.726734)",524
9,"(43.4158723, -72.7262669)",524
10,"(43.4159031, -72.72529)",524
11,"(43.4157566, -72.7246424)",503
0,"(43.4156652, -72.726701)",524
1,"(43.4154665, -72.7264676)",524
2,"(43.4152795, -72.7261699)",524
3,"(43.415034, -72.7260733)",524
4,"(43.4148937, -72.7261136)",524
5,"(43.4147476, -72.7260492)",524
6,"(43.4146833, -72.7258722)",524
0,"(43.4119962, -72.7407255)",843
1,"(43.4137491, -72.7326663)",668
0,"(43.4173797, -72.7286183)",561
1,"(43.4180919, -72.7283968)",561
2,"(43.4186009, -72.7281313)",561
3,"(43.4188631, -72.7279296)",546
4,"(43.4194646, -72.7273881)",546
5,"(43.4198965, -72.7269634)",530
6,"(43.4200739, -72.7266767)",530
7,"(43.4201355, -72.7264644)",530
8,"(43.4200816, -72.7260503)",530
9,"(43.4200353, -72.7256043)",530
10,"(43.420043, -72.725254)",530
11,"(43.4200739, -72.7248293)",490
12,"(43.4201278, -72.7244258)",490
13,"(43.4200893, -72.7241497)",490
14,"(43.4199119, -72.7234065)",490
15,"(43.4197962, -72.7229924)",490
16,"(43.4196497, -72.7227164)",454
17,"(43.4196188, -72.7223554)",454
18,"(43.4196034, -72.7217714)",454
19,"(43.4196651, -72.7212724)",454
20,"(43.4196574, -72.7210175)",454
21,"(43.4195572, -72.7205185)",402
22,"(43.4193721, -72.7199345)",402
23,"(43.4192332, -72.7194143)",402
24,"(43.4189942, -72.7184162)",378
25,"(43.4188322, -72.7177792)",378
0,"(43.4150243, -72.7240734)",503
1,"(43.414978, -72.7239389)",503
2,"(43.4149215, -72.7235425)",503
3,"(43.4149215, -72.7226152)",475
4,"(43.4149678, -72.7212774)",475
5,"(43.4149626, -72.7203855)",439
6,"(43.4151426, -72.7198405)",439
7,"(43.4152454, -72.7194229)",439
8,"(43.4154717, -72.7192176)",439
9,"(43.4160938, -72.7189345)",439
10,"(43.4168959, -72.7186938)",401
11,"(43.417518, -72.7185522)",401
12,"(43.4177391, -72.7184177)",401
13,"(43.4179242, -72.7182266)",401
14,"(43.418171, -72.7179577)",401
15,"(43.4183046, -72.7176816)",401
16,"(43.4184589, -72.7175683)",401
17,"(43.4186543, -72.7175046)",401
0,"(43.4177989, -72.7283527)",561
1,"(43.4176985, -72.7276941)",561
2,"(43.4175804, -72.7272875)",561
3,"(43.4175154, -72.7270355)",526
4,"(43.4175508, -72.7267102)",526
5,"(43.4175922, -72.7264582)",526
0,"(43.4161216, -72.7264826)",524
1,"(43.4166472, -72.7263687)",524
2,"(43.4171492, -72.7263769)",526
3,"(43.4175331, -72.7264175)",526
4,"(43.4176926, -72.7264419)",526
5,"(43.4179052, -72.7262793)",526
6,"(43.4180056, -72.7261329)",526
7,"(43.4180706, -72.7257671)",526
8,"(43.4180706, -72.7254662)",526
9,"(43.4179584, -72.7251735)",526
10,"(43.4176808, -72.7248727)",501
11,"(43.4172378, -72.7246694)",501
12,"(43.4168303, -72.7245962)",501
0,"(43.4165941, -72.7244986)",503
1,"(43.4167122, -72.7239051)",501
2,"(43.4170961, -72.7234741)",501
3,"(43.4173087, -72.7234335)",501
4,"(43.4178934, -72.7235798)",501
5,"(43.4183482, -72.7235798)",501
6,"(43.4187379, -72.723466)",501
7,"(43.4190687, -72.7232383)",490
8,"(43.4192281, -72.7230757)",490
9,"(43.4193403, -72.7228887)",454
10,"(43.4195943, -72.7227505)",454
0,"(43.4170311, -72.7229294)",501
1,"(43.4185017, -72.7178557)",401
0,"(43.4213213, -72.7410652)",815
1,"(43.4214623, -72.7407312)",815
2,"(43.4217957, -72.7398248)",815
3,"(43.4219445, -72.739438)",772
4,"(43.4221039, -72.7388838)",772
5,"(43.4221751, -72.7384306)",772
6,"(43.4222171, -72.7379948)",772
7,"(43.4221898, -72.7375993)",772
8,"(43.4220892, -72.7372183)",713
9,"(43.4219449, -72.7368817)",713
0,"(43.4218896, -72.7408716)",815
1,"(43.422185, -72.7404033)",815
2,"(43.4225341, -72.7398734)",815
3,"(43.4230175, -72.7393064)",734
4,"(43.4233397, -72.7386163)",734
5,"(43.4236798, -72.7378399)",734
6,"(43.4239126, -72.7372853)",696
7,"(43.4239842, -72.736706)",696
8,"(43.4239492, -72.7357664)",696
0,"(43.420935, -72.7407649)",815
1,"(43.4209081, -72.7404444)",815
2,"(43.4207739, -72.7401363)",817
3,"(43.4207023, -72.7398405)",817
4,"(43.420756, -72.7395694)",779
5,"(43.4209887, -72.739212)",772
6,"(43.4212393, -72.7389532)",772
7,"(43.421519, -72.7385635)",772
8,"(43.4216666, -72.7383033)",772
9,"(43.4218024, -72.7381163)",772
10,"(43.4218556, -72.7379618)",772
11,"(43.4216843, -72.737539)",772
12,"(43.4215811, -72.7370378)",713
0,"(43.4211307, -72.7406929)",815
1,"(43.4215811, -72.7370378)",713
2,"(43.4218916, -72.7345185)",661
3,"(43.422543, -72.7271157)",513
4,"(43.4226524, -72.7258731)",476
0,"(43.4215811, -72.7370378)",713
1,"(43.4219449, -72.7368817)",713
2,"(43.4221176, -72.7367657)",713
3,"(43.4222736, -72.7365883)",713
4,"(43.4225111, -72.7364388)",713
5,"(43.4227281, -72.7364108)",713
6,"(43.4229181, -72.7364108)",696
7,"(43.4230673, -72.7363735)",696
8,"(43.4232708, -72.7361867)",696
9,"(43.4234947, -72.7359905)",696
10,"(43.423705, -72.7358878)",696
11,"(43.4239492, -72.7357664)",696
12,"(43.4240577, -72.7354301)",696
13,"(43.424112, -72.7345708)",643
14,"(43.424112, -72.7340011)",643
15,"(43.4241866, -72.7335621)",643
16,"(43.4242951, -72.7330391)",592
17,"(43.424268, -72.7324507)",592
18,"(43.4240781, -72.7314513)",592
19,"(43.4240238, -72.7302558)",552
20,"(43.4240781, -72.7283598)",507
21,"(43.4241798, -72.7276779)",507
22,"(43.4242359, -72.7268495)",466
0,"(43.4208662, -72.7410794)",815
1,"(43.4203023, -72.7408329)",817
2,"(43.419801, -72.740685)",817
3,"(43.4194698, -72.7405987)",817
4,"(43.4190938, -72.7407713)",817
5,"(43.4186642, -72.7409931)",785
6,"(43.4183061, -72.7411903)",785
7,"(43.4177958, -72.7412149)",785
8,"(43.4173035, -72.7410917)",785
9,"(43.4169456, -72.7408668)",785
10,"(43.4168917, -72.7408329)",785
11,"(43.4166515, -72.7407169)",777
12,"(43.4165112, -72.740556)",777
13,"(43.4163904, -72.7404219)",777
0,"(43.4169456, -72.7408668)",785
1,"(43.4169009, -72.7405667)",785
2,"(43.4168736, -72.7402716)",785
0,"(43.4164947, -72.7404926)",777
1,"(43.4166236, -72.7404973)",777
2,"(43.4167728, -72.7403665)",785
3,"(43.4168983, -72.740161)",785
4,"(43.4170035, -72.7398715)",785
5,"(43.4171901, -72.7395119)",750
6,"(43.4174614, -72.7392271)",750
7,"(43.417821, -72.7389562)",750
8,"(43.4182891, -72.7384378)",750
9,"(43.418574, -72.7380876)",750
10,"(43.4187829, -72.7378023)",779
11,"(43.4188779, -72.7375757)",779
0,"(43.4203856, -72.740739)",817
1,"(43.4203148, -72.7404138)",817
2,"(43.4203384, -72.7400235)",817
3,"(43.4202793, -72.7397227)",817
4,"(43.420049, -72.7394543)",779
5,"(43.4195234, -72.7387307)",779
6,"(43.4192847, -72.7383654)",779
7,"(43.4188779, -72.7375757)",779
0,"(43.4188779, -72.7375757)",779
1,"(43.4189273, -72.7372744)",726
2,"(43.4189619, -72.7369517)",726
3,"(43.4189824, -72.7364986)",726
4,"(43.4189413, -72.7358616)",726
5,"(43.4188591, -72.7353378)",693
6,"(43.4185094, -72.7349414)",678
7,"(43.4182112, -72.7346866)",678
8,"(43.4181701, -72.734361)",678
9,"(43.4182627, -72.7339504)",678
10,"(43.41853, -72.7334833)",678
11,"(43.4187459, -72.7332567)",637
12,"(43.4190647, -72.7327188)",622
13,"(43.4193835, -72.7320676)",622
14,"(43.41962, -72.7314164)",622
15,"(43.4198153, -72.7310483)",576
16,"(43.4200416, -72.7308784)",576
17,"(43.420422, -72.7301847)",576
18,"(43.4207613, -72.729307)",576
19,"(43.4211212, -72.7283302)",513
20,"(43.4213474, -72.7275799)",513
21,"(43.4215942, -72.7267871)",476
22,"(43.4218513, -72.7261642)",476
23,"(43.4221392, -72.7257253)",476
24,"(43.422499, -72.7253573)",476
0,"(43.4201715, -72.7392129)",779
1,"(43.4202325, -72.7387552)",779
2,"(43.4202325, -72.7382789)",779
3,"(43.4200697, -72.7377558)",779
4,"(43.4198662, -72.7372048)",726
5,"(43.4197916, -72.73699)",726
6,"(43.4198798, -72.7367845)",726
7,"(43.4198119, -72.736551)",726
8,"(43.4197373, -72.7362801)",726
9,"(43.4198255, -72.7358785)",726
10,"(43.4198933, -72.7355703)",726
11,"(43.4200154, -72.7353648)",693
12,"(43.4200019, -72.7350846)",693
13,"(43.4200087, -72.7347764)",693
14,"(43.4201036, -72.7344682)",693
15,"(43.4202936, -72.734244)",693
16,"(43.4206667, -72.7338984)",693
17,"(43.4208499, -72.7335248)",661
18,"(43.4211144, -72.732871)",608
19,"(43.4211958, -72.7321892)",608
20,"(43.4212637, -72.7316848)",608
21,"(43.4215079, -72.7310591)",561
22,"(43.4217318, -72.7303772)",561
23,"(43.4218946, -72.729985)",561
24,"(43.4221117, -72.7298262)",561
0,"(43.4198798, -72.7367845)",726
1,"(43.4201072, -72.736332)",726
2,"(43.4204156, -72.735886)",726
3,"(43.4205802, -72.7356949)",726
4,"(43.420647, -72.7353905)",693
5,"(43.4208835, -72.73498)",661
6,"(43.4212022, -72.7343075)",661
7,"(43.4215518, -72.7339324)",661
8,"(43.4218089, -72.7337908)",661
0,"(43.4244154, -72.7269632)",466
1,"(43.4242359, -72.7268495)",466
2,"(43.4241133, -72.7267718)",466
3,"(43.4239128, -72.726432)",466
4,"(43.4237071, -72.7263046)",466
5,"(43.4234501, -72.7260852)",466
6,"(43.4232342, -72.7256676)",466
7,"(43.4231211, -72.7253773)",466
8,"(43.423008, -72.7253066)",466
0,"(43.4244577, -72.7266869)",466
1,"(43.4240053, -72.7243581)",436
0,"(43.4233164, -72.7253915)",466
1,"(43.4235889, -72.7251438)",466
2,"(43.4237534, -72.7248677)",436
3,"(43.4238871, -72.724535)",436
4,"(43.4239436, -72.7240466)",436
5,"(43.4238768, -72.7236431)",436
6,"(43.4238048, -72.7230981)",436
7,"(43.4238151, -72.7226876)",400
8,"(43.4238665, -72.722093)",400
9,"(43.4240259, -72.7216824)",400
10,"(43.4241083, -72.7212714)",400
0,"(43.4241083, -72.7212714)",400
1,"(43.4240723, -72.7207264)",375
2,"(43.4240312, -72.7203654)",375
3,"(43.4239027, -72.7199336)",375
4,"(43.423661, -72.7197071)",375
5,"(43.4232549, -72.7193461)",375
6,"(43.4229362, -72.7191762)",375
7,"(43.4227202, -72.7187515)",370
8,"(43.4226225, -72.7184896)",357
0,"(43.4247355, -72.7192753)",375
1,"(43.4242779, -72.7189639)",375
2,"(43.4237844, -72.7185887)",367
3,"(43.4231521, -72.7181074)",367
0,"(43.4197616, -72.7224384)",454
1,"(43.4200398, -72.7224571)",454
2,"(43.4203722, -72.7226159)",454
3,"(43.4208674, -72.7226066)",412
4,"(43.4211252, -72.7225879)",412
5,"(43.4212609, -72.7225132)",412
6,"(43.4212677, -72.7222983)",412
7,"(43.4211659, -72.7221396)",412
8,"(43.4211352, -72.7220389)",412
9,"(43.421125, -72.7219175)",412
10,"(43.4211863, -72.7217566)",412
11,"(43.4212742, -72.7217167)",412
12,"(43.4214913, -72.7219408)",412
13,"(43.421564, -72.7220108)",412
14,"(43.4216823, -72.7220462)",412
15,"(43.4217494, -72.721988)",412
16,"(43.4220946, -72.721248)",412
17,"(43.4222922, -72.7209078)",412
18,"(43.4223169, -72.7206923)",370
19,"(43.422284, -72.7202614)",370
20,"(43.4222099, -72.7196036)",370
21,"(43.4222099, -72.7191727)",370
22,"(43.4222428, -72.7189232)",370
23,"(43.4222346, -72.7185829)",357
24,"(43.4222181, -72.7183335)",357
0,"(43.4029264, -72.7501677)",1004
1,"(43.4027205, -72.7492073)",964
2,"(43.4024032, -72.747901)",904
3,"(43.4022578, -72.7470397)",904
4,"(43.4022282, -72.7465621)",904
5,"(43.4022697, -72.7462028)",904
6,"(43.4023527, -72.7458926)",904
7,"(43.4025408, -72.7455586)",864
0,"(43.4093417, -72.7462226)",919
1,"(43.4095744, -72.7459801)",919
2,"(43.4099561, -72.745625)",912
3,"(43.4101532, -72.7455009)",912
4,"(43.4105936, -72.7453335)",863
5,"(43.4112499, -72.7451603)",863
6,"(43.4114575, -72.7451257)",863
7,"(43.4121935, -72.7450679)",863
8,"(43.4127596, -72.7450246)",827
9,"(43.4130993, -72.7450593)",827
10,"(43.4138626, -72.7452642)",827
11,"(43.4143532, -72.7454201)",827
12,"(43.4145881, -72.7455471)",804
13,"(43.4150155, -72.7458704)",830
0,"(43.400336, -72.7445325)",862
1,"(43.4001843, -72.7441538)",862
2,"(43.4000501, -72.7436919)",808
3,"(43.4000124, -72.7433167)",808
4,"(43.4000082, -72.7428317)",808
5,"(43.4000963, -72.742266)",808
6,"(43.4001172, -72.7419427)",808
7,"(43.4000921, -72.7416425)",771
8,"(43.3999578, -72.7412441)",755
9,"(43.3997481, -72.7408169)",755
10,"(43.3996558, -72.7404821)",755
11,"(43.3996139, -72.7400433)",755
12,"(43.3995917, -72.7396873)",755
0,"(43.399546, -72.7483173)",899
1,"(43.3994105, -72.7484399)",899
2,"(43.3992741, -72.7485052)",899
3,"(43.3991376, -72.7485378)",899
4,"(43.3988677, -72.7485093)",899
5,"(43.398583, -72.7484317)",899
6,"(43.397969, -72.7481296)",899
7,"(43.3970525, -72.7475785)",837
8,"(43.3961923, -72.7468764)",837
9,"(43.3959105, -72.7466478)",837
10,"(43.3956702, -72.7465498)",782
11,"(43.3954388, -72.7465253)",782
12,"(43.3951108, -72.7465818)",782
0,"(43.4048293, -72.7503713)",1005
1,"(43.4047958, -72.7502327)",1005
2,"(43.4047146, -72.7500508)",1005
3,"(43.4046212, -72.7498978)",990
4,"(43.4044892, -72.749761)",990
5,"(43.4043987, -72.7496447)",990
6,"(43.4043216, -72.7495181)",990
7,"(43.4042771, -72.7493793)",990
8,"(43.4042327, -72.7491854)",990
9,"(43.4041318, -72.7488935)",964
10,"(43.4039939, -72.7486996)",964
11,"(43.4039094, -72.7485364)",964
12,"(43.4038041, -72.7483404)",964
13,"(43.4037789, -72.7482445)",964
14,"(43.4037715, -72.748073)",964
15,"(43.4037463, -72.7478546)",904
16,"(43.403684, -72.7476526)",904
17,"(43.403549, -72.7474342)",904
18,"(43.4034289, -72.7471198)",904
19,"(43.4033236, -72.7468361)",904
20,"(43.4030938, -72.7464238)",904
21,"(43.4028995, -72.7460768)",904
22,"(43.4026993, -72.745787)",864
23,"(43.4025408, -72.7455586)",864
0,"(43.4192847, -72.7383654)",779
1,"(43.4193395, -72.7378749)",779
2,"(43.4193919, -72.7365096)",726
3,"(43.4194842, -72.7350548)",693
4,"(43.4196854, -72.7335307)",693
5,"(43.4201299, -72.7321451)",622
6,"(43.420675, -72.731106)",576
7,"(43.4212201, -72.7299745)",561
8,"(43.4215723, -72.7289122)",513
9,"(43.422021, -72.7279192)",513
10,"(43.4222726, -72.7274285)",513
11,"(43.422543, -72.7271157)",513
0,"(43.4213213, -72.7410652)",815
1,"(43.421915, -72.7409979)",815
