,coordinates,elevation
0,"(37.6206842, -107.833823)",3190
1,"(37.6210036, -107.8338119)",3144
2,"(37.6211317, -107.8337256)",3144
3,"(37.6212996, -107.833528)",3144
4,"(37.62159, -107.8333699)",3144
5,"(37.6219088, -107.8332656)",3125
6,"(37.6219743, -107.8332261)",3125
7,"(37.6223756, -107.8331291)",3125
8,"(37.6227257, -107.8330644)",3125
9,"(37.6230417, -107.8330572)",3091
10,"(37.6232042, -107.8329813)",3091
0,"(37.6221424, -107.8321483)",3125
1,"(37.6222848, -107.8321799)",3125
2,"(37.6225638, -107.8323524)",3125
3,"(37.6232042, -107.8329813)",3091
4,"(37.6235401, -107.8331969)",3091
5,"(37.6237735, -107.8334341)",3089
6,"(37.624156, -107.834009)",3089
7,"(37.6243325, -107.8341743)",3089
8,"(37.6244244, -107.8341942)",3089
9,"(37.6245355, -107.8342409)",3089
10,"(37.6248132, -107.8344493)",3089
11,"(37.6249219, -107.8344848)",3089
12,"(37.6251393, -107.8344899)",3060
13,"(37.6254613, -107.8343832)",3060
14,"(37.6257672, -107.8343171)",3060
15,"(37.6262704, -107.8341087)",3060
16,"(37.6264837, -107.8340732)",3060
17,"(37.626697, -107.8340782)",3060
18,"(37.627007, -107.8341545)",3060
19,"(37.6272279, -107.8343818)",3047
0,"(37.6246189, -107.8200677)",2978
1,"(37.6276717, -107.8167528)",2821
0,"(37.6216433, -107.8312386)",3117
1,"(37.6218528, -107.8312196)",3117
2,"(37.6226055, -107.8312145)",3117
3,"(37.6229275, -107.8312399)",3072
4,"(37.6232375, -107.8313314)",3091
5,"(37.6234509, -107.8313517)",3091
6,"(37.6240064, -107.831367)",3091
7,"(37.6244411, -107.8313517)",3091
8,"(37.6246464, -107.8312806)",3091
9,"(37.624747, -107.8312196)",3072
10,"(37.6252153, -107.8307863)",3021
0,"(37.6195218, -107.8356143)",3206
1,"(37.6196497, -107.8350852)",3190
2,"(37.6197265, -107.8349127)",3190
3,"(37.6202076, -107.8344419)",3190
4,"(37.6203584, -107.8342514)",3190
5,"(37.6204865, -107.8340142)",3190
6,"(37.6205918, -107.8337267)",3190
7,"(37.6207759, -107.8329746)",3182
8,"(37.6209448, -107.8322533)",3125
9,"(37.6211213, -107.83207)",3125
10,"(37.6219411, -107.8317645)",3125
11,"(37.6223253, -107.8316855)",3125
12,"(37.6225427, -107.831716)",3125
13,"(37.6229533, -107.8318278)",3091
14,"(37.6234927, -107.8318481)",3091
15,"(37.6237061, -107.8319193)",3091
16,"(37.6241126, -107.8321225)",3091
17,"(37.6244266, -107.8321784)",3091
18,"(37.6248042, -107.8320612)",3091
19,"(37.6251856, -107.8319211)",3044
20,"(37.6254544, -107.8318513)",3044
0,"(37.6209894, -107.8258686)",3083
1,"(37.6210264, -107.8257895)",3083
2,"(37.6212285, -107.8255056)",3083
3,"(37.6215701, -107.8251391)",3083
4,"(37.6216726, -107.8250025)",3083
5,"(37.6218633, -107.8246)",3072
6,"(37.6219857, -107.8242694)",3072
7,"(37.6223273, -107.8236225)",3072
8,"(37.622666, -107.8231194)",3072
9,"(37.6227229, -107.8230511)",3072
10,"(37.6227884, -107.8230008)",3072
11,"(37.6229933, -107.822893)",3023
12,"(37.6231243, -107.8227995)",3023
13,"(37.6231812, -107.822742)",3023
14,"(37.6232723, -107.8225983)",3023
15,"(37.6234374, -107.8224653)",3023
16,"(37.6237049, -107.8223287)",3023
17,"(37.6238377, -107.8223193)",3023
18,"(37.6244916, -107.8212149)",3023
19,"(37.6247424, -107.8210703)",3023
20,"(37.6250925, -107.820923)",2954
21,"(37.6252661, -107.8207792)",2915
22,"(37.625549, -107.8207362)",2915
0,"(37.6256717, -107.8552189)",3026
1,"(37.626166, -107.8566945)",3016
2,"(37.6266188, -107.857486)",3016
3,"(37.6270847, -107.857773)",2949
4,"(37.6280681, -107.8578684)",2949
0,"(37.6242243, -107.8456047)",3174
1,"(37.6249721, -107.8458193)",3174
2,"(37.6260462, -107.8463029)",3113
0,"(37.629247, -107.841501)",3012
1,"(37.6295087, -107.8416412)",3012
2,"(37.6298762, -107.841799)",3034
3,"(37.6303762, -107.8419234)",3034
4,"(37.6307701, -107.8420669)",3034
5,"(37.6308648, -107.8421195)",3034
6,"(37.6311262, -107.8422152)",3034
7,"(37.6313004, -107.8423252)",2941
8,"(37.6315997, -107.8424591)",2941
9,"(37.6320959, -107.8425739)",2941
10,"(37.6325209, -107.8427093)",2941
0,"(37.6324898, -107.8417116)",2941
1,"(37.6326701, -107.841854)",2941
2,"(37.6328633, -107.8419592)",2941
3,"(37.6336109, -107.8419621)",2861
0,"(37.6246704, -107.8578532)",3073
1,"(37.625252, -107.8586029)",2998
2,"(37.6255854, -107.8588994)",2998
3,"(37.6259718, -107.859062)",2998
4,"(37.6283734, -107.8596264)",2938
5,"(37.6285704, -107.859569)",2938
6,"(37.6288511, -107.8592694)",2938
0,"(37.62241, -107.8578747)",3137
1,"(37.622874, -107.8583234)",3137
2,"(37.6237453, -107.8589643)",3057
3,"(37.6256015, -107.8598731)",2998
4,"(37.6273895, -107.8599496)",2938
5,"(37.6279047, -107.8603227)",2938
6,"(37.6282161, -107.8603942)",2938
7,"(37.6283148, -107.8604168)",2930
8,"(37.628488, -107.8604566)",2930
9,"(37.629435, -107.8602748)",2844
10,"(37.6296547, -107.8601313)",2844
0,"(37.6178917, -107.8520466)",3276
1,"(37.6184696, -107.8519888)",3276
2,"(37.6194822, -107.8520023)",3211
3,"(37.6207466, -107.8524758)",3209
4,"(37.6215609, -107.8530507)",3141
5,"(37.62357, -107.8543156)",3074
6,"(37.6238647, -107.8543562)",3074
7,"(37.6241432, -107.8543359)",3074
8,"(37.6242718, -107.8542886)",3074
9,"(37.6244004, -107.8543021)",3074
0,"(37.6218279, -107.8482869)",3209
1,"(37.6226777, -107.850776)",3169
0,"(37.6173435, -107.8298004)",3184
1,"(37.6174625, -107.829497)",3184
2,"(37.6179042, -107.828371)",3185
0,"(37.6172044, -107.8299938)",3184
1,"(37.6180755, -107.8300367)",3184
2,"(37.6191856, -107.8300697)",3155
0,"(37.6268167, -107.8288195)",3013
1,"(37.6270084, -107.8286661)",3013
2,"(37.6271783, -107.828473)",2997
3,"(37.6274842, -107.8283228)",2997
4,"(37.6276711, -107.8280438)",2997
5,"(37.6278921, -107.8277649)",2997
6,"(37.628232, -107.8275074)",2997
7,"(37.6284869, -107.8273786)",2997
8,"(37.6288816, -107.8270576)",2962
9,"(37.6290503, -107.8267271)",2962
10,"(37.6293562, -107.8260941)",2973
11,"(37.6297131, -107.8254611)",2973
12,"(37.6299653, -107.8252758)",2973
13,"(37.6303562, -107.8250827)",2973
14,"(37.630832, -107.8248895)",2926
15,"(37.6310699, -107.8246106)",2926
16,"(37.6310869, -107.8241171)",2926
17,"(37.630764, -107.8233875)",2926
18,"(37.6303222, -107.8224648)",2884
19,"(37.6299896, -107.8215073)",2884
20,"(37.629917, -107.8212983)",2884
21,"(37.6300532, -107.8209141)",2884
22,"(37.6302033, -107.8204907)",2832
0,"(37.629382, -107.8315637)",3022
1,"(37.6296934, -107.831241)",3015
2,"(37.6298366, -107.8308355)",3015
3,"(37.6301353, -107.8306831)",3015
4,"(37.6304582, -107.8306616)",3015
5,"(37.6310529, -107.8306402)",3015
6,"(37.6316817, -107.8302754)",3002
7,"(37.6320895, -107.8299106)",3002
8,"(37.6323444, -107.829224)",3002
9,"(37.6324634, -107.8283657)",2982
10,"(37.6325484, -107.8276576)",2982
11,"(37.6325654, -107.8270782)",2957
12,"(37.6325823, -107.8263916)",2957
13,"(37.6323954, -107.8257264)",2957
14,"(37.6320386, -107.8250397)",2957
15,"(37.6319196, -107.8242887)",2922
16,"(37.6318007, -107.8237523)",2922
17,"(37.6313588, -107.8231085)",2922
18,"(37.6310699, -107.822379)",2884
19,"(37.6306111, -107.8216494)",2884
20,"(37.6305466, -107.8214459)",2884
21,"(37.6303392, -107.8207911)",2832
22,"(37.6302033, -107.8204907)",2832
0,"(37.629382, -107.8315637)",3022
1,"(37.6291496, -107.8311123)",3025
2,"(37.6292006, -107.8304685)",3015
3,"(37.6291496, -107.8298463)",3025
4,"(37.6292346, -107.8293098)",3015
5,"(37.6293026, -107.8286875)",3001
6,"(37.6293196, -107.828194)",3001
7,"(37.6293196, -107.8277649)",3001
8,"(37.6293875, -107.8273786)",3001
9,"(37.6294895, -107.8269709)",2973
10,"(37.6296981, -107.826405)",2973
11,"(37.6299483, -107.825941)",2973
12,"(37.6303562, -107.8250827)",2973
0,"(37.629382, -107.8315637)",3022
1,"(37.6288747, -107.8316224)",3038
2,"(37.6284359, -107.8314341)",3038
3,"(37.628181, -107.8311552)",3025
4,"(37.6279712, -107.8309006)",3025
5,"(37.627994, -107.8305973)",3025
6,"(37.628198, -107.830211)",3025
7,"(37.6284359, -107.8296531)",3025
8,"(37.6283679, -107.8291167)",2997
9,"(37.6283679, -107.8286446)",2997
10,"(37.6286398, -107.8281726)",2997
11,"(37.6288437, -107.8276361)",2997
12,"(37.6288947, -107.8273357)",2997
13,"(37.6288816, -107.8270576)",2962
0,"(37.6288816, -107.8270576)",2962
1,"(37.6288607, -107.8261341)",2962
2,"(37.6288437, -107.825426)",2962
3,"(37.6288098, -107.8248252)",2915
4,"(37.6289117, -107.8243746)",2915
5,"(37.6289967, -107.8240312)",2915
6,"(37.6290817, -107.8235162)",2915
7,"(37.6292856, -107.8231944)",2926
8,"(37.6294895, -107.8229369)",2926
9,"(37.6296255, -107.8224648)",2884
10,"(37.6296255, -107.8217996)",2884
11,"(37.6293196, -107.8214778)",2884
12,"(37.6291836, -107.8207697)",2832
13,"(37.6291165, -107.8201383)",2859
0,"(37.6302033, -107.8204907)",2832
1,"(37.6303052, -107.820362)",2832
2,"(37.6305771, -107.8199757)",2832
3,"(37.6304412, -107.8192891)",2832
4,"(37.6303562, -107.8188599)",2832
5,"(37.6303052, -107.8185166)",2793
6,"(37.6299623, -107.8185479)",2793
7,"(37.629872, -107.8181687)",2793
8,"(37.6301013, -107.8176368)",2793
9,"(37.6304412, -107.8169502)",2793
10,"(37.630309, -107.816435)",2747
11,"(37.6304352, -107.8161428)",2747
12,"(37.630375, -107.8153592)",2747
0,"(37.6299653, -107.8252758)",2973
1,"(37.6299823, -107.8239239)",2926
2,"(37.6301013, -107.8224648)",2884
3,"(37.6299896, -107.8215073)",2884
0,"(37.6301353, -107.8306831)",3015
1,"(37.6305601, -107.8310479)",3015
2,"(37.630934, -107.8310908)",3015
3,"(37.6312569, -107.8310693)",3002
4,"(37.6316307, -107.8312625)",3008
5,"(37.6319026, -107.8311123)",3002
6,"(37.6322425, -107.8309191)",3002
7,"(37.6326503, -107.8308977)",3002
8,"(37.6328712, -107.8308333)",3002
9,"(37.6332999, -107.8306575)",3002
10,"(37.6333991, -107.8303852)",3016
11,"(37.6334197, -107.8300222)",3016
12,"(37.6332759, -107.8296765)",3002
13,"(37.6332691, -107.8294086)",3002
14,"(37.6334957, -107.8286888)",3000
15,"(37.63356, -107.8280949)",3000
16,"(37.6338475, -107.8276065)",3000
17,"(37.6340049, -107.8271528)",3000
18,"(37.6339781, -107.8267662)",2982
19,"(37.6337756, -107.8259255)",2982
20,"(37.6337379, -107.825489)",2982
21,"(37.6338267, -107.8251302)",2982
22,"(37.6337257, -107.8247786)",2983
23,"(37.6332177, -107.8237647)",2922
24,"(37.6330514, -107.8232216)",2922
25,"(37.632994, -107.8227093)",2908
26,"(37.6328347, -107.8226234)",2908
27,"(37.6326764, -107.822919)",2922
28,"(37.6327009, -107.8240048)",2922
29,"(37.6325352, -107.8241764)",2922
30,"(37.632436, -107.8238987)",2922
31,"(37.6323292, -107.8233771)",2922
32,"(37.6321104, -107.8228139)",2908
33,"(37.6320526, -107.8224122)",2908
34,"(37.6321053, -107.8219291)",2908
35,"(37.6319418, -107.8216596)",2908
36,"(37.6318614, -107.8216911)",2908
37,"(37.6317166, -107.8221396)",2908
38,"(37.6316656, -107.822204)",2908
39,"(37.6314817, -107.8220969)",2908
40,"(37.63119, -107.8219446)",2884
41,"(37.6305466, -107.8214459)",2884
42,"(37.6300532, -107.8209141)",2884
43,"(37.6296425, -107.8205122)",2832
44,"(37.6294895, -107.8201259)",2832
45,"(37.6292669, -107.8197126)",2832
0,"(37.6202347, -107.8475849)",3243
1,"(37.6205247, -107.8473611)",3243
2,"(37.6211705, -107.8471465)",3229
3,"(37.6215954, -107.8471465)",3229
4,"(37.6219863, -107.8472538)",3229
5,"(37.6224452, -107.8475113)",3229
6,"(37.6228191, -107.8477688)",3229
7,"(37.623193, -107.8480906)",3171
8,"(37.6236179, -107.8483696)",3171
9,"(37.6240767, -107.8484125)",3171
10,"(37.6246036, -107.8485842)",3171
11,"(37.6252494, -107.8487129)",3091
12,"(37.6256913, -107.8488202)",3091
13,"(37.6258782, -107.8490562)",3091
14,"(37.6261161, -107.8493781)",3091
15,"(37.6266259, -107.8498086)",3091
0,"(37.6208712, -107.8562822)",3137
1,"(37.6210515, -107.8560514)",3140
2,"(37.6217484, -107.8556008)",3140
3,"(37.6220883, -107.8554077)",3140
4,"(37.6226478, -107.8549308)",3140
0,"(37.6280863, -107.8577459)",2949
1,"(37.6280535, -107.8580202)",2949
2,"(37.6280705, -107.8584815)",2938
3,"(37.6281895, -107.8590501)",2938
4,"(37.6281895, -107.8593827)",2938
5,"(37.628198, -107.8597261)",2938
6,"(37.6281895, -107.8600265)",2938
7,"(37.6282065, -107.8602732)",2938
8,"(37.6283254, -107.8603269)",2938
9,"(37.6284614, -107.8600587)",2938
10,"(37.6285293, -107.8598226)",2938
11,"(37.6285704, -107.859569)",2938
12,"(37.6287163, -107.8595008)",2938
13,"(37.6287673, -107.8597153)",2938
14,"(37.6287843, -107.8600265)",2938
15,"(37.6288098, -107.8602196)",2938
16,"(37.6288522, -107.8604664)",2930
17,"(37.6289457, -107.8605093)",2930
18,"(37.6290647, -107.8604127)",2938
19,"(37.6293451, -107.860005)",2844
20,"(37.6299144, -107.8593935)",2844
21,"(37.6301353, -107.859254)",2844
0,"(37.6287423, -107.8534934)",2995
1,"(37.6292686, -107.8532405)",2951
2,"(37.6298464, -107.8535194)",2951
3,"(37.6304921, -107.8538198)",2951
4,"(37.6314948, -107.8545494)",2846
